ID,Nombre,Ingredientes,Instrucciones,URL,tk_ing
131,Mardi Gras King Cake,"1 cup whole milk; ¼ cup unsalted butter; ⅔ cup warm water (110 degrees F/45 degrees C); 2 (¼-ounce) envelopes active dry yeast; ½ cup white sugar, divided; 2 large eggs; 1 ½ teaspoons kosher salt; ½ teaspoon freshly grated nutmeg; 5 ½ cups all-purpose flour; 1 cup packed light brown sugar; ⅔ cup chopped pecans; ½ cup all-purpose flour; ½ cup raisins; 1 tablespoon ground cinnamon; ½ cup unsalted butter, melted; 2 cups confectioners' sugar; 2 to 3 tablespoons water; 2 plastic baby dolls; purple, green, and gold sanding sugar","Gather all ingredients.
DOTDASH MEREDITH FOOD STUDIOS To make the dough: Heat milk in a small saucepan over medium heat, stirring often, until steaming and small bubbles form around the edges, about 5 minutes. Remove from heat and stir in butter until melted and fully combined, about 2 minutes. Allow mixture to cool to room temperature, about 15 minutes.
DOTDASH MEREDITH FOOD STUDIOS Meanwhile, stir together warm water, yeast, and 1 tablespoon of the sugar in a large bowl. Let stand until foamy, about 10 minutes.
DOTDASH MEREDITH FOOD STUDIOS Add cooled milk mixture, eggs, salt, nutmeg, and remaining 7 tablespoons sugar to yeast mixture, whisk until combined, about 30 seconds.
DOTDASH MEREDITH FOOD STUDIOS Beat flour into yeast mixture, 1 cup at a time, with an electric mixer fitted with dough hook attachment on medium speed until dough comes together, about 3 minutes.
DOTDASH MEREDITH FOOD STUDIOS Transfer dough onto a lightly floured surface and knead until smooth and elastic, adding additional flour as needed, 8 to 10 minutes.
DOTDASH MEREDITH FOOD STUDIOS Place dough in a lightly oiled large bowl; turn to coat. Cover with a damp cloth or plastic wrap; let rise in a warm place until doubled in volume, about 1 1/2  hours. When risen, punch down and divide dough in half.
DOTDASH MEREDITH FOOD STUDIOS Return dough to a lightly floured work surface, roll out each half into a 10x16-inch rectangle, dusting work surface and rolling pin with additional flour if needed.
DOTDASH MEREDITH FOOD STUDIOS To make the filling: Combine brown sugar, pecans, flour, raisins, and cinnamon in a medium bowl. Pour melted butter on top and mix until crumbly.
DOTDASH MEREDITH FOOD STUDIOS Sprinkle filling evenly over dough, about 1 cup per cake, using your hands or a spatula to press into dough.
DOTDASH MEREDITH FOOD STUDIOS Starting at one of the long ends, roll each dough rectangle into a tight log.
DOTDASH MEREDITH FOOD STUDIOS  Bring the ends of each roll together, pinching the seams together to form 2 individual oval-shaped rings. Transfer each ring, seam side down, onto a large rimmed baking sheet lined with parchment. With scissors, make cuts 1/3 of the way through the rings at 1-inch intervals.
DOTDASH MEREDITH FOOD STUDIOS Cover with plastic wrap or a damp towel, and let rise in a warm spot until doubled in size, 30 to 45 minutes. Meanwhile, preheat the oven to 375 degrees F (190 degrees C).
DOTDASH MEREDITH FOOD STUDIOS Bake both rings in the preheated oven in the upper and lower thirds until golden brown and a toothpick inserted comes out clean, or when a thermometer inserted into the center of the dough reads 190 F, about 25 minutes, rotating sheet trays 180 degrees and top to bottom, halfway through baking to ensure even browning. Some filling might leak out during baking.
DOTDASH MEREDITH FOOD STUDIOS Remove cakes and carefully push 1 doll into bottom of each warm cake. Let cool slightly, about 30 minutes.
DOTDASH MEREDITH FOOD STUDIOS To make the glaze: Whisk confectioners' sugar and 2 tablespoons water together in a small bowl until smooth, adding remaining 1 tablespoon water if needed to reach desired consistency.
DOTDASH MEREDITH FOOD STUDIOS Spread glaze evenly over the tops of both warm cakes.
DOTDASH MEREDITH FOOD STUDIOS Sprinkle sanding sugar immediately over glaze if desired.
DOTDASH MEREDITH FOOD STUDIOS",https://www.allrecipes.com/recipe/8144/mardi-gras-king-cake/,"['whole milk', '¼  unsalted butter', '⅔  warm water  degrees f degrees c', '¼ envelopes active dry yeast', '½  white sugar', 'divided', 'large eggs', '½  kosher salt', '½  freshly grated nutmeg', '½  allpurpose flour', 'packed light brown sugar', '⅔  chopped pecans', '½  allpurpose flour', '½  raisins', 'ground cinnamon', '½  unsalted butter', 'melted', 'confectioners sugar', 'to   water', 'plastic baby dolls', 'purple', 'green', 'and gold sanding sugar']"
132,Nutritionists Reveal the Snacks You'll Find in Their Kitchens,,,https://www.allrecipes.com/article/nutritionist-snacks/,[]
133,Baked Oatmeal Breakfast Bars,2 cups old-fashioned rolled oats; ⅓ cup packed brown sugar; 1 tablespoon white sugar; 1 ½ teaspoons baking powder; ½ teaspoon salt; ½ teaspoon ground cinnamon; 1 cup milk; 2 large eggs; 2 tablespoons canola oil; 1 teaspoon vanilla extract,"Gather all ingredients.
DOTDASH MEREDITH FOOD STUDIOS Preheat the oven to 350 degrees F (175 degrees C). Grease an 8-inch square pan. Mix oats, brown sugar, white sugar, baking powder, salt, and cinnamon together in a bowl.
DOTDASH MEREDITH FOOD STUDIOS Whisk milk, eggs, canola oil, and vanilla together in a separate bowl.
DOTDASH MEREDITH FOOD STUDIOS Stir egg mixture into the oat mixture until well combined. Let sit until flavors blend, about 20 minutes. Spread oat mixture into the prepared pan.
DOTDASH MEREDITH FOOD STUDIOS Bake in the preheated oven until the edges are golden brown, about 30 minutes. Remove from the oven and let cool completely before cutting into 16 bars.
DOTDASH MEREDITH FOOD STUDIOS ",https://www.allrecipes.com/recipe/245914/baked-oatmeal-breakfast-bars/,"['oldfashioned rolled oats', '⅓  packed brown sugar', 'white sugar', '½  baking powder', '½  salt', '½  ground cinnamon', 'milk', 'large eggs', 'canola oil', 'vanilla extract']"
134,Linguine with Seafood and Sundried Tomatoes,"1 pound linguine pasta; ½ cup olive oil; ½ cup butter; 4 cloves garlic, minced; 1 pound bay scallops; 1 pound medium shrimp - peeled and deveined; 1 (8 ounce) jar clam juice; ⅓ cup chopped sun-dried tomatoes; ¼ cup chopped fresh parsley; 2 ½ teaspoons lemon zest; ¼ teaspoon salt; ¼ teaspoon crushed red pepper flakes","Bring a large pot of lightly salted water to a boil. Add pasta and cook for 8 to 10 minutes or until al dente; drain. In a large skillet add the olive oil and butter. Heat until butter is melted. Add the garlic and saute until tender. Add the scallops and shrimp. Cook until shrimp is pink, about 10 minutes. Add clam juice, salt and pepper. Cook for 3 minutes more. To the cooked pasta add the tomatoes, parsley and lemon zest, toss. Pour seafood mixture over the linguini, serve immediately.",https://www.allrecipes.com/recipe/11814/linguine-with-seafood-and-sundried-tomatoes/,"['linguine pasta', '½  olive oil', '½  butter', 'garlic', 'minced', 'bay scallops', 'medium shrimp  peeled and deveined', 'jar clam juice', '⅓  chopped sundried tomatoes', '¼  chopped fresh parsley', '½  lemon zest', '¼  salt', '¼  crushed red pepper flakes']"
135,Easy Bunny Cake,1 (15.25 ounce) package yellow cake mix; 1 cup water; ⅓ cup vegetable oil; 3 large eggs; 1 (16 ounce) container vanilla frosting; 3 ¾ cups flaked coconut; 30 small jellybeans; 4 sticks red licorice,"Preheat the oven to 350 degrees F (175 degrees C). Grease the sides and bottoms of two 9-inch metal springform pans. Beat cake mix, water, vegetable oil, and eggs in a large bowl with an electric mixer on low speed until moistened, about 30 seconds. Increase to medium speed and beat for 2 minutes. Pour into the prepared pans. Bake in the preheated oven until a toothpick inserted in the centers comes out clean, 23 to 28 minutes. Cool in the pan for 15 minutes, then remove cakes from the springform pans and cool completely, about 20 more minutes.
DOTDASH MEREDITH FOOD STUDIOS Place one cake on a serving tray, forming the bunny's head. Cut 2 convex-shaped ears from each side of the second cake, and place them on each side of the head to form ears. Place the remaining concave-shaped piece about 1/2 inch below the head for the bowtie.
DOTDASH MEREDITH FOOD STUDIOS
DOTDASH MEREDITH FOOD STUDIOS Frost the entire bunny cake with vanilla frosting; pat the cup coconut evenly over top and sides. Decorate the bunny face and bowtie with jellybeans and use licorice to make whiskers.
DOTDASH MEREDITH FOOD STUDIOS",https://www.allrecipes.com/recipe/18356/easy-bunny-cake/,"['package yellow cake mix', 'water', '⅓  vegetable oil', 'large eggs', 'container vanilla frosting', '¾  flaked coconut', 'small jellybeans', 'sticks red licorice']"
136,Sensational Steak Sandwich,"2 tablespoons olive oil; 1 pound thinly sliced sirloin steak strips; 8 ounces sliced fresh mushrooms; 1 green bell pepper, seeded and cut into strips; 1 medium onion, sliced; 10 slices provolone cheese; 1 loaf French bread; 1 (14 ounce) can beef broth; ½ teaspoon salt; ½ teaspoon ground black pepper; ½ teaspoon garlic powder; 2 tablespoons Worcestershire sauce; ⅛ teaspoon red pepper flakes; ¼ cup Pinot Noir or other dry red wine; ½ cup prepared horseradish (Optional); ½ cup brown mustard (Optional)","Heat oil in a large skillet over medium heat. Add steak and cook until browned. Add mushrooms, bell pepper, and onion; cook and stir until just tender, about 5 minutes. In a slow cooker, combine beef broth, salt, pepper, Worcestershire sauce, red pepper flakes, and red wine. Transfer steak and vegetables to the slow cooker; stir to blend. Cover and cook on High for 3 to 4 hours, or until beef is extremely tender. Preheat the oven to 425 degrees F (220 degrees C). Drain liquid from the slow cooker and save for dipping. Slice French bread loaf lengthwise like a submarine sandwich. Mix together horseradish and mustard; spread onto the inside of loaf. Place slices of provolone cheese on both sides of loaf, then fill with steak and vegetables. Close the loaf and wrap with aluminum foil. Bake for 10 to 15 minutes in the preheated oven. For crunchier bread, you can bake it without the aluminum foil. Slice into 4 sandwiches; serve with the juices from the slow cooker for dipping.",https://www.allrecipes.com/recipe/87111/sensational-steak-sandwich/,"['olive oil', 'thinly sliced sirloin steak strips', 'sliced fresh mushrooms', 'green bell pepper', 'seeded and cut into strips', 'medium onion', 'sliced', 'slices provolone cheese', 'loaf french bread', 'can beef broth', '½  salt', '½  ground black pepper', '½  garlic powder', 'worcestershire sauce', '⅛  red pepper flakes', '¼  pinot noir or other dry red wine', '½  prepared horseradish optional', '½  brown mustard optional']"
137,Piggy Pudding Dessert Cake,"½ cup butter, softened; 1 ½ cups all-purpose flour; 1 1/2 cup chopped walnuts, divided; 1 (8 ounce) package cream cheese, softened; 1 cup confectioners' sugar; 1 (16 ounce) package frozen whipped topping, thawed; 1 (3.9 ounce) package instant chocolate pudding mix; 3 cups milk","Preheat the oven to 375 degrees F (190 degrees C). In a medium bowl, mix butter, flour, and chopped walnuts until well combined. Pat into the bottom of a 9x13-inch baking pan. Bake in the preheated oven for 20 minutes. Allow to cool, 20 to 30 minutes. Beat softened cream cheese with confectioners' sugar until smooth. Fold in 1/2 of the whipped topping. Spread over cooled crust. In a medium bowl, combine chocolate pudding mix with milk. Mix well and spread over cream cheese layer. Spread remaining whipped topping over pudding. Sprinkle walnuts over top.",https://www.allrecipes.com/recipe/8315/piggy-pudding-dessert-cake/,"['½  butter', 'softened', '½  allpurpose flour', 'chopped walnuts', 'divided', 'package cream cheese', 'softened', 'confectioners sugar', 'package frozen whipped topping', 'thawed', 'package instant chocolate pudding mix', 'milk']"
138,Vegan Pancakes,1 ¼ cups all-purpose flour; 2 tablespoons white sugar; 2 teaspoons baking powder; ½ teaspoon salt; 1 ¼ cups water; 1 tablespoon oil,"Sift flour, sugar, baking powder, and salt into a large bowl; make a well in the center. Whisk together water and oil in a small bowl.
DOTDASH MEREDITH FOOD STUDIOS Pour oil and water into flour mixture.
DOTDASH MEREDITH FOOD STUDIOS Stir just until blended; mixture will be lumpy.
DOTDASH MEREDITH FOOD STUDIOS Heat a lightly oiled griddle over medium-high heat. Drop batter by large spoonfuls onto the griddle. Cook until bubbles form and edges are dry. Flip, then cook until bottoms are browned, 1 to 2 minutes. Repeat with remaining batter.
DOTDASH MEREDITH FOOD STUDIOS
DOTDASH MEREDITH FOOD STUDIOS Serve with berries.
DOTDASH MEREDITH FOOD STUDIOS ",https://www.allrecipes.com/recipe/191885/vegan-pancakes/,"['¼  allpurpose flour', 'white sugar', 'baking powder', '½  salt', '¼  water', 'oil']"
139,Festive Olive and Cheese Appetizer,"24 sprigs fresh rosemary; 12 ounces marinated mozzarella balls, drained; ½ cup pitted Castelvetrano olives, rinsed and dried; ¼ cup pitted Kalamata olives, rinsed and drained; ¼ cup sugar plum tomatoes","Arrange rosemary sprigs in a 10-inch-diameter circle to resemble a wreath. Start by placing one sprig at a 45-degree angle with the leafy tip facing outwards. Continue adding sprigs in the same direction until you have formed a full circle. Arrange clusters of mozzarella balls, olives, and tomatoes over rosemary sprigs.",https://www.allrecipes.com/recipe/273496/festive-olive-and-cheese-appetizer/,"['sprigs fresh rosemary', 'marinated mozzarella balls', 'drained', '½  pitted castelvetrano olives', 'rinsed and dried', '¼  pitted kalamata olives', 'rinsed and drained', '¼  sugar plum tomatoes']"
140,Jalapeño Popper Grilled Cheese Sandwich,"2 ounces cream cheese, softened; 1 tablespoon sour cream; 10 pickled jalapeno pepper slices, or to taste - chopped; 2 ciabatta sandwich rolls; 4 teaspoons butter; 8 tortilla chips, crushed; ½ cup shredded Colby-Monterey Jack cheese","Combine cream cheese, sour cream, and pickled jalapeno in a small bowl. Set aside. Preheat a skillet over medium heat. Slice each roll in half horizontally, then slice the rounded tops off the ciabatta rolls to make a flat top half. Spread 1 teaspoon butter on the doughy cut side of the bottom bun and 1 teaspoon butter on the now flattened top bun. Place 1/2 of the cream cheese mixture, 1/2 of the crushed chips, and 1/2 of the shredded cheese on the non-buttered side of the bottom bun. Place the top half of the bun on the sandwich and place the sandwich on the hot skillet. Repeat with the second sandwich. Grill until lightly browned and flip over, about 3 to 5 minutes; continue grilling until cheese is melted and the second side is golden brown.",https://www.allrecipes.com/recipe/217267/jalapeno-popper-grilled-cheese-sandwich/,"['cream cheese', 'softened', 'sour cream', 'pickled jalapeno pepper slices', 'or to taste  chopped', 'ciabatta sandwich rolls', 'butter', 'tortilla chips', 'crushed', '½  shredded colbymonterey jack cheese']"
141,Watermelon Salad,"1 cup sliced red onion, cut lengthwise; 3 tablespoons lime juice; 15 cups cubed watermelon; 3 cups cubed English cucumber; 1 (8 ounce) package feta cheese, crumbled; ½ cup chopped fresh cilantro; cracked black pepper, to taste; sea salt, to taste","Gather the ingredients.
ALLRECIPES / QI AI Place red onion slices in a small bowl; pour over lime juice. Allow onions to marinate while assembling the salad.
ALLRECIPES / QI AI Gently combine watermelon, cucumber, feta cheese, and cilantro in a large bowl; season with black pepper.
ALLRECIPES / QI AI Toss watermelon salad with marinated onions and season with sea salt just before serving.
ALLRECIPES / QI AI Serve and enjoy!
ALLRECIPES / QI AI",https://www.allrecipes.com/recipe/111853/refreshing-watermelon-salad/,"['sliced red onion', 'cut lengthwise', 'lime juice', 'cubed watermelon', 'cubed english cucumber', 'package feta cheese', 'crumbled', '½  chopped fresh cilantro', 'cracked black pepper', 'to taste', 'sea salt', 'to taste']"
