ID;Oracion_ID;Oracion
3;918;formacion dual estudi trabaj implement sistem formacion dual inspir model alemani combin educ academ pracc laboral empres asegur estudi adqu experient relev pued insert merc laboral gradu
3;919;anigap infraestructur adecu mejor infraestructur instut tecnic tecnolog superior asegur cuent laboratori taller tecnolog adecu formacion pracc
3;920;alianz sector priv promov alianz empres colabor actualiz curricul ofrezc oportun pasan emple estudi
3;921;educ superior pernent acces garanz educ superior calid respond neces pais alin desa global
3;922;renov diversific carrer ofrec univers enfoc are estrateg desarroll pais cienci tecnolog ingeni matemac stem are innov social
3;923;fortalec instut superior tecnic tecnolog promov program cort flexibl respond neces merc laboral permit rap insercion profesional
3;924;fortalec invesg univers public orient haci solucion problem concret afect socied ecuatorian
3;925;foment vincul sector producv ong gobi local invesg impact direct desarroll pais
3;926;reform educ basic medi garanz formacion ciudadan integral inclu competent digital educ ambiental educ convivent pacif
3;927;ampli mejor ofert educ tecnic tecnolog traves implement model formacion dual teoriapracc conect estudi demand merc laboral sector estrateg energ renov tecnolog inspir alemani suiz
3;928;cre program nacional educ inclus respond neces estudi discapac adapt curricul mejor formacion docent
3;929;fortalec educ rural asegur escuel zon rural comun indigen cuent recurs tecnolog infraestructur modern docent capacit atend divers cultural
3;930;renov digitaliz sistem educav mediant creacion plataform educav interacv acces estudi pais asegur famili baj recurs acces internet mecan entreg disp electron
3;931;promov dialog nacional reform educav traves creacion pact educav famili docent estudi sector producv defin futur educ ecuador
3;935;component inclusion econom social foment inclusion econom social grup vulner elimin barrer perpetu exclusion asegur oportun equit ciudadan
3;936;program capacit empleabil desarroll program capacit tecnic tecnolog profesional enfoqu inclusion mujer joven adult mayor person discapac comun indigen anigap afrodescendient
3;937;implement estrategi grup acced sector estrateg energ renov tecnolog salud educ
3;938;capacit lig sistem incenv empres contrat grup
3;939;apoy emprend microempres cre fond nacional microfin brind credit bland asistent tecnic emprendedor situacion vulner econom especial mujer person are rural joven comun marginaliz
3;940;credit acompañ formacion empresarial apoy acces merc asesor formaliz negoci
3;941;inclusion person discapac adult mayor merc laboral implement incenv fiscal subsidi empres incorpor person discapac adult mayor equip promov integr laboral condicion dign iguald oportun
3;942;ademas mejor infraestructur public priv garanz accesibil plen lugar trabaj servici
3;943;fortalec parcip social cre espaci parcip comunitari grup vulner pued expres parcip acv tom decision local nacional
3;944;promov parcip acva junt parroquial municipi asambl comunitari mujer joven person lgbtiq comun indigen afrodescendient garanz neces derech represent polic public
3;948;component proteccion grup minoritari prioritari vulner garantiz proteccion derech fundamental grup vulner minoritari inclu mujer person lgbtiq niñ person discapac comun indigen afrodescendient enfoqu prevencion violenci discrimin promocion iguald oportun
3;949;incorpor derech human mall curricul colabor ministeri educ ministeri muj derech human desarroll conten educav derech human iguald gener cultur paz integr program educ basic medi
3;950;sol sensibiliz estudi tempran edad sin foment ciudadan conscient respetu derech demas
3;951;capacit funcionari public judicial imparran capacit obligatori derech human derech internacional funcionari public juec fiscal miembr fuerz public
3;952;met asegur autor funcionari comprend apliqu maner efecv principi derech human decision actuacion
3;953;plan inclusion proteccion derech lgbtiq cre program nacional proteccion promocion derech comun lgbtiq asegur acces equitav servici salud educ emple
3;954;establec mecan legal efecv crimen odi discrimin
3;955;proteccion legal social comun lgbtiq implement plan integral proteccion derech comun lgbtiq garanz acces equitav anigap servici salud educ emple
3;956;cre oficin defensor atend cas discrimin violenci diseñ campañ educav promuev respet discrimin
3;957;prevencion errad violenci gener traves educ coordin trabaj conjunt ministeri organ estatal gubernamental gobi autonom descentraliz organiz internacional socied civil traves campañ inform educ sensibiliz des precept cultural estereop rol gener inclu program educ sexual reproducv
3;958;program polic educ inform defin explic com constru perenniz violenci
3;959;educ equid iguald gener program educav escuel colegi
3;960;program formacion capacit funcionari public personal salud educ jusci fuerz segur polic fuerz armad
3;961;proteccion atencion vicm rol deb cumpl ministeri muj junt instucion refugi centr atencion arcul gobi autonom descentraliz fiscal organ jusci
3;962;creacion lin emergent denunci atencion especif gener atencion gui apoy
3;963;asegur proteccion vicm part cuerp fuerz segur
3;964;garanz atencion especializ evalu monitor traves implement unidad especializ gener divers dentr servici educ salud segur trabaj jusci inclu fiscal organ hac part sistem judicial pais
3;965;acces jusci real repar integral accion repecion inclu depur sistem jusci impliqu ademas establec curs obligatori atencion perspecv gener divers
3;966;fortalec marc legal propon proyect ley gobiern revis actualiz codig organ integral penal coip propuest pific violenci violenci vicari violenci digital
3;967;revision integral funcion consej nacional iguald gener rol capacit personal servici public
3;968;anigap reform atencion policial judicial orden fuerz segur invesg tod denunci acos violenci gener independient magnitud incident otorg priorid proteccion vicm
3;969;implement reform atencion judicial garanz celer cas violenci domesc gener evit revicmiz mujer
3;970;proteccion derech niñ adolescent propuest ley marc garan derech niñ niñ adolescent cambi concept proteccion garan implic mayor compromis traves diseñ sistem inclu proteccion universal trabaj ejes educ salud cultur recreacion deport
3;971;implement sistem monitore seguimient garan derech niñ adolescent previn trabaj infanl abandon escol explot abus
3;972;reforz educ public program extracurricular inclu acvidad cultural deporv apoy psicolog menor vulner
3;973;fortalec sistem adopcion baj estandar tecnic implic reform normav inclu recurs evalu formav acompañ posadopcion
3;974;implement sistem proteccion especializ defensor niñez
3;975;integr parcip comun indigen afrodescendient montubi aument parcip comun indigen afrodescendient montubi vid polic econom social pais program facilit acces educ superior credit merc laboral
3;976;ademas promov respet idend cultural garanz polic public adapt realidad neces comun
3;977;polic discrimin racial foment iguald traves polic accion afirmav promuev acces afrodescendient indigen montubi puest trabaj educ superior parcip polic
3;978;plan prevencion migracion irregul desarroll campañ concienci riesg migracion irregul ofrec alternav econom person busc emigr
3;979;vez fortalec polic retorn voluntari apoy reintegr econom social
3;980;proteccion derech migrant cooper organ internacional garanz proteccion derech migrant pais endurec sancion trafic trat person
3;984;component reduccion pobrez desiguald reduc nivel pobrez extrem desiguald ecuador mediant fortalec program proteccion social acces oportun econom mejor servici public
3;985;ampliacion bon desarroll human expand bon desarroll human cubr famili situacion pobrez extrem establec condicional promuev educ hij acces servici salud
3;986;program vincul seguimient personaliz asegur famili logr sal pobrez traves acompañ formacion emple garanz uso respons
3;987;creacion program emple temporal zon rural diseñ program emple temporal zon rural construccion infraestructur basic anigap carreter centr educav centr salud enfoqu empleabil joven mujer
3;988;program busc dinamiz econom rural reduc dispar camp ciud
3;989;acces microcredit emprend foment emprend mediant program microfin acces microcredit famili situacion pobrez especial zon rural marginaliz
3;990;gobiern proporcion asesor tecnic desarroll proyect producv facilit transicion haci econom formal sosten
3;994;component viviend dign acces servici basic propuest general garantiz acces viviend dign segur servici basic adecu famili vulner pais mejor calid vid reduc pobrez habitacional
3;995;program nacional viviend dign implement program nacional acces viviend dign prioriz famili situacion pobrez extrem person discapac madr solter person situacion riesg
3;996;program inclu subsidi adquisicion viviend promocion solucion habitacional interes social colabor sector priv
3;997;mejor infraestructur servici basic apoy gobi autonom descentraliz gad traves recurs lin credit banc desarroll ecuador bde mejor infraestructur acces servici basic agu potabl alcantarill electr comun pobr rural
